resolution,resolution_minutes,target,horizon_minutes,corrector,alpha,n_windows,minimum_window_n,mean_gain_pct,median_gain_pct,worst_window_gain_pct,best_window_gain_pct,gain_std_pct,gain_q25_pct,gain_q75_pct,positive_windows,positive_window_fraction,gain_iqr_pct,worst_loss_magnitude_pct,robust_score,passes_window_count,passes_sample_count,passes_positive_fraction,passes_median_gain,passes_worst_window,eligible
60min,60,temperature,240,RANDOM_FOREST,0.25,4,14,-3.635227163052419,-3.491169722289224,-8.392241597385219,0.8336723897539902,3.3624475918205814,-5.568680052656657,-1.5577168326849864,1,0.25,4.010963219971671,8.392241597385219,-7.594711731621365,True,True,False,False,False,False
60min,60,temperature,240,RANDOM_FOREST,0.5,4,14,-9.52420698619614,-10.1862127992505,-17.9055236979562,0.1811213516726412,6.523242911132019,-13.28930771082832,-6.4211120746183195,1,0.25,6.86819563621,17.9055236979562,-18.09669154184455,True,True,False,False,False,False
60min,60,temperature,240,RANDOM_FOREST,0.75,4,14,-17.33228320133843,-19.554660589469346,-28.290698961187875,-1.9291126652271537,9.63068388140518,-22.769453311276617,-14.11749047953116,0,0.0,8.651962831745458,28.290698961187875,-30.953316745639043,True,True,False,False,False,False
60min,60,temperature,240,RANDOM_FOREST,1.0,4,14,-26.701072998603124,-31.020899888980363,-39.352971991588454,-5.409520224863311,12.764594848153198,-33.63872370906387,-24.083249178519623,0,0.0,9.555474530544245,39.352971991588454,-45.6368801521496,True,True,False,False,False,False
60min,60,temperature,480,RANDOM_FOREST,0.25,4,14,-1.3691944381811239,1.202187882159531,-12.411934527334838,4.53078101029128,6.520321636238932,-2.3537089776635143,2.1867024216419217,3,0.75,4.540411399305436,12.411934527334838,-4.171001449326896,True,True,True,True,False,False
60min,60,temperature,480,RANDOM_FOREST,0.5,4,14,-6.78920560593341,-3.7939515216735193,-26.741532905980392,7.172613525593792,12.855085089143856,-13.28242147672512,2.699264349118189,2,0.5,15.981685825843307,26.741532905980392,-18.470177661090272,True,True,False,False,False,False
60min,60,temperature,480,RANDOM_FOREST,0.75,4,14,-15.535071006550176,-13.746118411379106,-42.41109302838633,7.7630458249438385,20.112826291707798,-30.785331063046115,1.5041416451168357,1,0.25,32.289472708162954,42.41109302838633,-40.49362802255716,True,True,False,False,False,False
60min,60,temperature,480,RANDOM_FOREST,1.0,4,14,-26.7527522093317,-27.12465380710215,-59.02500679680459,6.263305573682089,28.33796542884115,-52.5307975515438,-1.3466084648900472,1,0.25,51.18418908665375,59.02500679680459,-67.47300004963017,True,True,False,False,False,False
60min,60,relative_humidity,60,HIST_GRADIENT_BOOSTING,0.25,4,14,0.8845184017969538,0.7490941570285116,-0.5893749644516166,2.6292602575824096,1.2058576724575554,0.01647990394699131,1.6171326548784744,3,0.75,1.600652750931483,0.5893749644516166,-0.19857595955013407,True,True,True,True,True,True
60min,60,relative_humidity,60,HIST_GRADIENT_BOOSTING,0.5,4,14,0.7045022256646813,0.4589416856255821,-2.435113989728462,4.335239521136023,2.550233431139729,-1.1606133647654464,2.3240572760557097,2,0.5,3.484670640821156,2.435113989728462,-1.8921721322171114,True,True,False,False,False,False
60min,60,relative_humidity,60,HIST_GRADIENT_BOOSTING,0.75,4,14,-0.5304202502338883,-0.859275605733069,-5.471278872728714,5.068149083259299,3.991861122397539,-3.490315665728825,2.1006198097618674,2,0.5,5.590935475490692,5.471278872728714,-5.022563061660594,True,True,False,False,False,False
60min,60,relative_humidity,60,HIST_GRADIENT_BOOSTING,1.0,4,14,-2.780546147693788,-3.1643573658079744,-9.598980937870834,4.80551107871163,5.485842237995985,-6.897243179392346,0.9523396658905838,1,0.25,7.84958284528293,9.598980937870834,-9.488894022917147,True,True,False,False,False,False
60min,60,relative_humidity,120,HIST_GRADIENT_BOOSTING,0.25,4,14,-1.920196704786644,-1.8837264363718607,-3.6719433275739,-0.24139061882895424,1.3077923791583863,-2.8481223094802943,-0.9558008316782101,0,0.0,1.8923214778020843,3.6719433275739,-3.747873007166378,True,True,False,False,False,False
60min,60,relative_humidity,120,HIST_GRADIENT_BOOSTING,0.5,4,14,-5.448792184514422,-5.840221987716348,-8.508758931171473,-1.6059658314535163,2.490436195485895,-6.8307898966224085,-4.458224275608361,0,0.0,2.372565621014047,8.508758931171473,-9.15369453101624,True,True,False,False,False,False
60min,60,relative_humidity,120,HIST_GRADIENT_BOOSTING,0.75,4,14,-10.424816759146928,-11.6434902185119,-14.36274216020778,-4.049544439356132,3.8729225154619655,-12.819787236767338,-9.248519740891489,0,0.0,3.5712674958758495,14.36274216020778,-17.019809506501772,True,True,False,False,False,False
60min,60,relative_humidity,120,HIST_GRADIENT_BOOSTING,1.0,4,14,-16.648364696263936,-18.833749960684774,-21.42738859560409,-7.49857026808211,5.618251453301448,-21.171689444762976,-14.310425212185732,0,0.0,6.861264232577243,21.42738859560409,-27.621229225874416,True,True,False,False,False,False
60min,60,relative_humidity,240,HIST_GRADIENT_BOOSTING,0.25,4,14,-6.881133569993028,-4.683488057562413,-17.17843787557469,-0.9791202892725955,6.575959591208635,-10.31975069048437,-1.244870937071071,0,0.0,9.074879753413299,17.17843787557469,-13.515537403162735,True,True,False,False,False,False
60min,60,relative_humidity,240,HIST_GRADIENT_BOOSTING,0.5,4,14,-18.167706639999764,-14.32239804624735,-39.084509051600136,-4.941521415904214,12.884530313416509,-23.001925437696247,-9.488179248550868,0,0.0,13.51374618914538,39.084509051600136,-30.850398403720074,True,True,False,False,False,False
60min,60,relative_humidity,240,HIST_GRADIENT_BOOSTING,0.75,4,14,-32.748685465295765,-27.79613637083726,-63.83266788248971,-11.569801237018844,19.13584792590697,-37.31064856683621,-23.23417326929682,0,0.0,14.076475297539385,63.83266788248971,-50.792540990229384,True,True,False,False,False,False
60min,60,relative_humidity,240,HIST_GRADIENT_BOOSTING,1.0,4,14,-49.64274049953756,-43.914497944959464,-90.3174020552732,-20.424564052958104,25.498992872252774,-58.27289436836048,-35.28434407613655,0,0.0,22.988550292223934,90.3174020552732,-77.98812360488974,True,True,False,False,False,False
60min,60,relative_humidity,480,HIST_GRADIENT_BOOSTING,0.25,4,14,2.5566680202092598,3.835717739957412,-5.0425867799464665,7.597823380868681,4.757295111684117,0.54314742408455,5.849238336082122,3,0.75,5.306090911997572,5.0425867799464665,-0.07797441102799052,True,True,True,True,False,False
60min,60,relative_humidity,480,HIST_GRADIENT_BOOSTING,0.5,4,14,1.179998344878106,3.3294007183952665,-11.478765827153747,9.539957769875638,7.739199767468229,-0.6143685392757021,5.123767602549075,3,0.75,5.738136141824777,11.478765827153747,-2.4093588093055587,True,True,True,True,False,False
60min,60,relative_humidity,480,HIST_GRADIENT_BOOSTING,0.75,4,14,-3.8111556452100204,-4.418348432796708,-19.08278875962057,12.674863044373904,12.066622218878642,-12.727937734196445,4.498433656189716,2,0.5,17.226371390386163,19.08278875962057,-17.802231317894933,True,True,False,False,False,False
60min,60,relative_humidity,480,HIST_GRADIENT_BOOSTING,1.0,4,14,-11.552980001317414,-14.438171633385998,-31.881259677868695,14.545682939371035,19.10449844809517,-28.704902368382676,2.7137507336792632,1,0.25,31.41865310206194,31.881259677868695,-38.11781310388414,True,True,False,False,False,False
60min,60,relative_humidity,60,EXTRA_TREES,0.25,4,14,-1.0955848970408117,-1.1181459766641633,-3.509077453080175,1.3630298182452545,1.978477811264835,-2.747878185942785,0.5341473122378102,2,0.5,3.2820254981805954,3.509077453080175,-3.636428089024505,True,True,False,False,False,False
60min,60,relative_humidity,60,EXTRA_TREES,0.5,4,14,-2.925763297921845,-3.1018124256274042,-7.615133083415114,2.1157047429825426,3.9705134629896848,-6.3241966538355845,0.29662093028633535,1,0.25,6.6208175841219195,7.615133083415114,-8.316004488542143,True,True,False,False,False,False
60min,60,relative_humidity,60,EXTRA_TREES,0.75,4,14,-5.45327027587059,-5.902165290342832,-12.25267595973027,2.243925436933574,5.94524941526425,-10.649697452303833,-0.7057381139095886,1,0.25,9.943959338394244,12.25267595973027,-13.937313949472522,True,True,False,False,False,False
60min,60,relative_humidity,60,EXTRA_TREES,1.0,4,14,-8.632284709152788,-9.457834854416816,-17.358716292676384,1.7452471648988626,7.876534999075999,-15.640828343589526,-2.4492912199800783,1,0.25,13.191537123609447,17.358716292676384,-20.393282489390636,True,True,False,False,False,False
60min,60,relative_humidity,120,EXTRA_TREES,0.25,4,14,-0.7930480147713039,-0.6658375765889415,-3.899475054963884,2.058958149056551,2.5026474251193203,-2.900902244522313,1.4420166531620677,2,0.5,4.342918897684381,3.899475054963884,-3.812165789172103,True,True,False,False,False,False
60min,60,relative_humidity,120,EXTRA_TREES,0.5,4,14,-2.8231285760645495,-2.505981579256084,-9.048156768511674,2.7676056227656445,4.784491558780239,-6.592372789406985,1.2632626340863515,2,0.5,7.855635423493337,9.048156768511674,-8.695838483130672,True,True,False,False,False,False
60min,60,relative_humidity,120,EXTRA_TREES,0.75,4,14,-6.035763575687667,-5.480441868150672,-15.278787006710434,2.096616440261113,6.809766158344919,-10.990625946301337,-0.5255794975370007,1,0.25,10.465046448764337,15.278787006710434,-14.532661844210448,True,True,False,False,False,False
60min,60,relative_humidity,120,EXTRA_TREES,1.0,4,14,-10.34223279684151,-9.508211767867666,-22.42628653227588,0.07377888064517359,8.573229341600504,-16.010868686807054,-3.8395758779021225,1,0.25,12.171292808904932,22.42628653227588,-21.200429805389103,True,True,False,False,False,False
60min,60,relative_humidity,240,EXTRA_TREES,0.25,4,14,-2.7848111515870597,-2.094248596211766,-8.249206990285318,1.2984595763606124,3.565814417420826,-4.607072596429282,-0.2719871513695442,1,0.25,4.335085445059738,8.249206990285318,-6.3240930663129635,True,True,False,False,False,False
60min,60,relative_humidity,240,EXTRA_TREES,0.5,4,14,-9.016248733962094,-6.663399178892591,-20.90836139845378,-1.8298351796094126,7.36538881727481,-12.126235431778754,-3.55341248107593,0,0.0,8.572822950702825,20.90836139845378,-16.17690100385745,True,True,False,False,False,False
60min,60,relative_humidity,240,EXTRA_TREES,0.75,4,14,-18.147076821438628,-13.412810600282398,-36.75826529354766,-9.004420791642053,11.195769385467218,-21.983845394195445,-9.576042027525581,0,0.0,12.407803366669864,36.75826529354766,-28.806278607004245,True,True,False,False,False,False
60min,60,relative_humidity,240,EXTRA_TREES,1.0,4,14,-29.572933661659594,-23.04508594939907,-54.822041790403354,-17.37952095743688,14.971440065147876,-33.64911425071249,-18.96890536034617,0,0.0,14.680208890366323,54.822041790403354,-44.09070084218307,True,True,False,False,False,False
60min,60,relative_humidity,480,EXTRA_TREES,0.25,4,14,1.3455845482675053,2.5002579523516295,-5.379867405976269,5.761689694343032,4.134670672552172,0.004751035775414136,3.8410914648437204,3,0.75,3.836340429068306,5.379867405976269,-0.7628791136765907,True,True,True,True,False,False
60min,60,relative_humidity,480,EXTRA_TREES,0.5,4,14,0.48031856460651845,3.8361788901340184,-11.51014014817019,5.759056626328228,7.046610672379719,-1.1202786028311582,5.436776057571695,3,0.75,6.557054660402853,11.51014014817019,-2.319883477109956,True,True,True,True,False,False
60min,60,relative_humidity,480,EXTRA_TREES,0.75,4,14,-2.5653631945729685,0.19582861320050982,-18.2741928913077,7.621082886614805,9.614772415181676,-5.4818090955456515,3.1122745141731922,2,0.5,8.594083609718844,18.2741928913077,-8.669761414485837,True,True,False,False,False,False
60min,60,relative_humidity,480,EXTRA_TREES,1.0,4,14,-7.504635586468892,-6.596621078450917,-25.56964800133135,8.744347812357613,12.93715964554557,-16.00730331525115,1.9060466503313405,1,0.25,17.91334996558249,25.56964800133135,-21.945708061574997,True,True,False,False,False,False
60min,60,relative_humidity,60,XGBOOST,0.25,4,14,1.211906068563258,1.772192514786138,-3.4772885700026404,4.780527814683397,3.148402954409856,-0.6396781816072559,3.623776764956652,3,0.75,4.2634549465639076,3.4772885700026404,-1.228857100996476,True,True,True,True,False,False
60min,60,relative_humidity,60,XGBOOST,0.5,4,14,1.4042676352702923,2.496783626649036,-7.857047263601836,8.480550551384933,6.134277561227143,-1.9504435107758327,5.851494772695161,3,0.75,7.801938283470994,7.857047263601836,-3.3684473309869203,True,True,True,True,False,False
60min,60,relative_humidity,60,XGBOOST,0.75,4,14,0.5502441187812452,2.1350692704344882,-13.034420350040792,10.965258284296796,8.887610987415615,-3.902269124138491,6.587582513354224,2,0.5,10.489851637492716,13.034420350040792,-6.368461635822068,True,True,False,True,False,False
60min,60,relative_humidity,60,XGBOOST,1.0,4,14,-1.348023924097336,0.6908382808772207,-18.905264257476134,12.131491999332349,11.360691305393892,-6.45776680878712,5.800581165567005,2,0.5,12.258347974354125,18.905264257476134,-10.164651770668875,True,True,False,True,False,False
60min,60,relative_humidity,120,XGBOOST,0.25,4,14,0.059318307613946006,0.4933958079782038,-5.434164941131411,4.6846465556307875,3.6061598213848933,-1.1274858624247317,1.6801999780168817,3,0.75,2.8076858404416134,5.434164941131411,-2.2689883475254558,True,True,True,False,False,False
60min,60,relative_humidity,120,XGBOOST,0.5,4,14,-1.2009882953347586,0.4824413011612628,-12.74661524802872,6.97777946436716,7.182793782254398,-3.202993877401589,2.4844468832280935,2,0.5,5.687440760629682,12.74661524802872,-5.547932891160759,True,True,False,False,False,False
60min,60,relative_humidity,120,XGBOOST,0.75,4,14,-3.7397520615344986,-0.031466522467662406,-21.59896520595869,6.702890004756021,10.692463712137405,-6.137239203459439,2.3660206194572777,2,0.5,8.503259822916716,21.59896520595869,-9.682837735415692,True,True,False,False,False,False
60min,60,relative_humidity,120,XGBOOST,1.0,4,14,-7.469287785068968,-1.039071075601738,-31.681017632202817,3.8820086431304226,14.16310585379073,-9.839348367798639,1.330989507127933,2,0.5,11.170337874926572,31.681017632202817,-14.54449442111573,True,True,False,False,False,False
60min,60,relative_humidity,240,XGBOOST,0.25,4,14,-2.0787400089444894,-1.448190522659867,-8.389265060742174,2.9706860702839495,4.192295796668119,-4.268598066332858,0.7416675347285011,1,0.25,5.010265601061359,8.389265060742174,-6.0506395883760895,True,True,False,False,False,False
60min,60,relative_humidity,240,XGBOOST,0.5,4,14,-9.667239113549595,-9.22272207763557,-21.669227281110828,1.4457149821835902,8.262935154057324,-13.539462085254868,-5.3504991059302975,1,0.25,8.188962979324572,21.669227281110828,-18.73451038757556,True,True,False,False,False,False
60min,60,relative_humidity,240,XGBOOST,0.75,4,14,-21.76700921127297,-22.12522536221863,-38.43953286660693,-4.378053254047688,12.05820246165595,-26.7329415852743,-17.1592929882173,0,0.0,9.573648597057002,38.43953286660693,-36.52193287739886,True,True,False,False,False,False
60min,60,relative_humidity,240,XGBOOST,1.0,4,14,-37.21540079583408,-38.714510711813354,-57.58979332378428,-13.842788435925334,15.55166648455294,-44.08883764991802,-31.84107385772942,0,0.0,12.2477637921886,57.58979332378428,-59.23584093885372,True,True,False,False,False,False
60min,60,relative_humidity,480,XGBOOST,0.25,4,14,5.442447298729579,3.4880714308323424,-4.623558039080233,19.417204372333867,8.975733404812967,-0.7896916710204489,9.72021040058237,3,0.75,10.50990207160282,4.623558039080233,-2.922769114739126,True,True,True,True,False,False
60min,60,relative_humidity,480,XGBOOST,0.5,4,14,6.097483547237669,5.890597581958105,-10.012007761377866,22.620746786412333,12.138331882133762,-2.079705469848692,14.067786599044467,3,0.75,16.147492068893158,10.012007761377866,-4.68615039283294,True,True,True,True,False,False
60min,60,relative_humidity,480,XGBOOST,0.75,4,14,1.49197460237479,4.065148937436848,-16.058859484306613,13.896460018932075,11.231666588880685,-3.844126554242462,9.401250094054099,3,0.75,13.24537664829656,16.058859484306613,-6.572254257788085,True,True,True,True,False,False
60min,60,relative_humidity,480,XGBOOST,1.0,4,14,-6.768380341199088,-9.370537516505166,-22.66678415970015,14.33433782791413,14.733860237810658,-19.333691105007272,3.194773247303017,1,0.25,22.528464352310287,22.66678415970015,-26.30146573258535,True,True,False,False,False,False
60min,60,relative_humidity,60,RANDOM_FOREST,0.25,4,14,-0.7428136410441201,-0.8875936476345769,-3.0341260426983063,1.83805877379098,1.9411020589856576,-2.360761955364106,0.730354666685409,2,0.5,3.0911166220495154,3.0341260426983063,-3.191683469333911,True,True,False,False,False,False
60min,60,relative_humidity,60,RANDOM_FOREST,0.5,4,14,-2.2513728629171452,-2.400843870173644,-7.0050643036226266,2.8012605923013334,3.965391631046771,-5.587009353003303,0.9347926199125143,2,0.5,6.521801972915817,7.0050643036226266,-7.413010932537208,True,True,False,False,False,False
60min,60,relative_humidity,60,RANDOM_FOREST,0.75,4,14,-4.489831365076922,-4.504926531104969,-11.813049201420684,2.863576803322934,6.035789771173804,-9.602010771188752,0.6072528750068593,1,0.25,10.20926364619561,11.813049201420684,-12.562820654557946,True,True,False,False,False,False
60min,60,relative_humidity,60,RANDOM_FOREST,1.0,4,14,-7.412345746887265,-7.158712871498931,-17.35524566321406,2.0232884186628652,8.120003684981453,-14.322532418736001,-0.24852619965019407,1,0.25,14.074006219085808,17.35524566321406,-18.534527396845352,True,True,False,False,False,False
60min,60,relative_humidity,120,RANDOM_FOREST,0.25,4,14,-0.3896451269832824,-0.232710356195728,-3.0010966704669055,1.907936874925232,2.0181392317077758,-2.004354309996236,1.3819988268172254,2,0.5,3.3863531368134616,3.0010966704669055,-2.676161092219185,True,True,False,False,False,False
60min,60,relative_humidity,120,RANDOM_FOREST,0.5,4,14,-2.008865279297062,-1.1729670888079373,-7.74968534349067,2.060158403918296,4.041888884231193,-4.832124818189327,1.6502924500843277,2,0.5,6.482417268273655,7.74968534349067,-6.351597058817433,True,True,False,False,False,False
60min,60,relative_humidity,120,RANDOM_FOREST,0.75,4,14,-4.799301039502676,-3.041069321897455,-14.027655982692162,0.9125904684763688,6.089473011507539,-8.404975778877667,0.5646054174775358,2,0.5,8.969581196355202,14.027655982692162,-11.032773915748097,True,True,False,False,False,False
60min,60,relative_humidity,120,RANDOM_FOREST,1.0,4,14,-8.66816504665259,-6.2470132393008715,-21.598358653300277,-0.5802750547083376,8.177578852292068,-12.637239658352847,-2.277938627600612,0,0.0,10.359301030752235,21.598358653300277,-16.826253418002057,True,True,False,False,False,False
60min,60,relative_humidity,240,RANDOM_FOREST,0.25,4,14,-2.6304035558953847,-2.3267262005745875,-8.939862556994788,3.071700734562424,4.354688542199724,-4.950027813710001,-0.007101942759971447,1,0.25,4.942925870950029,8.939862556994788,-7.0331547752983,True,True,False,False,False,False
60min,60,relative_humidity,240,RANDOM_FOREST,0.5,4,14,-8.611141683249235,-7.127925249097014,-21.504610080965545,1.3158938461626295,8.361726920099079,-12.439456001461162,-3.2996109308850876,1,0.25,9.139845070576074,21.504610080965545,-17.074000304626438,True,True,False,False,False,False
60min,60,relative_humidity,240,RANDOM_FOREST,0.75,4,14,-17.480933234296778,-14.099917118246012,-36.6983169280867,-5.025581772608389,11.8843136881186,-21.97699758374574,-9.60385276879705,0,0.0,12.373144814948688,36.6983169280867,-29.46106875774203,True,True,False,False,False,False
60min,60,relative_humidity,240,RANDOM_FOREST,1.0,4,14,-28.674473257119082,-22.878234497560342,-53.743527974576715,-15.197896058778923,14.998900299346156,-33.11569800139509,-18.43700975328434,0,0.0,14.678688248110749,53.743527974576715,-43.653460615259895,True,True,False,False,False,False
60min,60,relative_humidity,480,RANDOM_FOREST,0.25,4,14,1.4863549485814604,3.5010897634583547,-6.284973637711429,5.228213905120562,4.544171231312954,0.9003221198364395,4.087122592203375,3,0.75,3.1868004723669356,6.284973637711429,0.3364461178470295,True,True,True,True,False,False
60min,60,relative_humidity,480,RANDOM_FOREST,0.5,4,14,0.29161952916969014,4.120096079970798,-13.622285799247141,6.548571755984306,8.165297430762248,-1.4563441189374289,5.868059728077918,3,0.75,7.324403847015347,13.622285799247141,-2.9476772933486606,True,True,True,True,False,False
60min,60,relative_humidity,480,RANDOM_FOREST,0.75,4,14,-3.430815835438193,-0.17309319262774459,-21.821938201747347,8.444861245250065,12.272030389162992,-10.939283282360948,7.3353742542950116,2,0.5,18.27465753665596,21.821938201747347,-14.765906511392561,True,True,False,False,False,False
60min,60,relative_humidity,480,RANDOM_FOREST,1.0,4,14,-9.228393174272247,-7.76404694757383,-30.721757990484047,9.336279188542719,17.749800170356714,-24.744986675546475,7.752546553700396,2,0.5,32.49753322924687,30.721757990484047,-31.69325305981828,True,True,False,False,False,False
