resolution,resolution_minutes,target,horizon_minutes,corrector,alpha,window_id,n,base_rmse,hybrid_rmse,gain_pct
60min,60,relative_humidity,60,EXTRA_TREES,0.5,2,15,1.4568833723524406,1.567826980027225,-7.615133083415114
60min,60,relative_humidity,60,EXTRA_TREES,0.5,3,14,1.844284060356615,1.8052644550175792,2.1157047429825426
60min,60,relative_humidity,60,EXTRA_TREES,0.5,4,14,1.4934078672048758,1.5814276021707792,-5.893884510642408
60min,60,relative_humidity,60,EXTRA_TREES,0.75,1,15,1.4131989560577258,1.4370673112185746,-1.6889592975239762
60min,60,relative_humidity,60,EXTRA_TREES,0.75,2,15,1.4568833723524406,1.6353905710779757,-12.25267595973027
60min,60,relative_humidity,60,EXTRA_TREES,0.75,3,14,1.844284060356615,1.8028997011969616,2.243925436933574
60min,60,relative_humidity,60,EXTRA_TREES,0.75,4,14,1.4934078672048758,1.6444716177445953,-10.115371283161688
60min,60,relative_humidity,60,EXTRA_TREES,1.0,1,15,1.4131989560577258,1.4675713715648144,-3.847470681606392
60min,60,relative_humidity,60,EXTRA_TREES,1.0,2,15,1.4568833723524406,1.7097796236742768,-17.358716292676384
60min,60,relative_humidity,60,EXTRA_TREES,1.0,3,14,1.844284060356615,1.8120967450805596,1.7452471648988626
60min,60,relative_humidity,60,EXTRA_TREES,1.0,4,14,1.4934078672048758,1.718437536923576,-15.06819902722724
60min,60,relative_humidity,120,EXTRA_TREES,0.25,1,15,2.1730913098685707,2.1462238719699336,1.2363694878639064
60min,60,relative_humidity,120,EXTRA_TREES,0.25,2,15,2.3130996392517797,2.4032983826808625,-3.899475054963884
60min,60,relative_humidity,120,EXTRA_TREES,0.25,3,14,2.8054799558559265,2.7477162976846827,2.058958149056551
60min,60,relative_humidity,120,EXTRA_TREES,0.25,4,14,4.104792177574475,4.210205073116579,-2.5680446410417894
60min,60,relative_humidity,120,EXTRA_TREES,0.5,1,15,2.1730913098685707,2.1565363749322923,0.7618149711932538
60min,60,relative_humidity,120,EXTRA_TREES,0.5,2,15,2.3130996392517797,2.522392520823159,-9.048156768511674
60min,60,relative_humidity,120,EXTRA_TREES,0.5,3,14,2.8054799558559265,2.7278353348520947,2.7676056227656445
60min,60,relative_humidity,120,EXTRA_TREES,0.5,4,14,4.104792177574475,4.341793770593129,-5.773778129705422
60min,60,relative_humidity,120,EXTRA_TREES,0.75,1,15,2.1730913098685707,2.2035068696066706,-1.3996448101363719
60min,60,relative_humidity,120,EXTRA_TREES,0.75,2,15,2.3130996392517797,2.6665132063860466,-15.278787006710434
60min,60,relative_humidity,120,EXTRA_TREES,0.75,3,14,2.8054799558559265,2.746659801873221,2.096616440261113
60min,60,relative_humidity,120,EXTRA_TREES,0.75,4,14,4.104792177574475,4.4972611650949,-9.561238926164972
60min,60,relative_humidity,120,EXTRA_TREES,1.0,1,15,2.1730913098685707,2.2848757236678447,-5.144027464084554
60min,60,relative_humidity,120,EXTRA_TREES,1.0,2,15,2.3130996392517797,2.8318419921274236,-22.42628653227588
60min,60,relative_humidity,120,EXTRA_TREES,1.0,3,14,2.8054799558559265,2.8034101041477713,0.07377888064517359
60min,60,relative_humidity,120,EXTRA_TREES,1.0,4,14,4.104792177574475,4.674225206365745,-13.872396071650778
60min,60,relative_humidity,240,EXTRA_TREES,0.25,1,15,2.4914029804748776,2.459053119889168,1.2984595763606124
60min,60,relative_humidity,240,EXTRA_TREES,0.25,2,15,2.0761090374341906,2.247371569276157,-8.249206990285318
60min,60,relative_humidity,240,EXTRA_TREES,0.25,3,14,3.8255445565701693,3.8559755926694623,-0.7954693939462631
60min,60,relative_humidity,240,EXTRA_TREES,0.25,4,14,5.165716167999935,5.340990353570607,-3.393027798477269
60min,60,relative_humidity,240,EXTRA_TREES,0.5,1,15,2.4914029804748776,2.5369915486774444,-1.8298351796094126
60min,60,relative_humidity,240,EXTRA_TREES,0.5,2,15,2.0761090374341906,2.5101894180068913,-20.90836139845378
60min,60,relative_humidity,240,EXTRA_TREES,0.5,3,14,3.8255445565701693,3.983460673523965,-4.127938248231436
60min,60,relative_humidity,240,EXTRA_TREES,0.5,4,14,5.165716167999935,5.640903171950849,-9.198860109553745
60min,60,relative_humidity,240,EXTRA_TREES,0.75,1,15,2.4914029804748776,2.7157393884523473,-9.004420791642053
60min,60,relative_humidity,240,EXTRA_TREES,0.75,2,15,2.0761090374341906,2.839250705197569,-36.75826529354766
60min,60,relative_humidity,240,EXTRA_TREES,0.75,3,14,3.8255445565701693,4.199169519446893,-9.766582439486756
60min,60,relative_humidity,240,EXTRA_TREES,0.75,4,14,5.165716167999935,6.046937691386319,-17.05903876107804
60min,60,relative_humidity,240,EXTRA_TREES,1.0,1,15,2.4914029804748776,2.9771941774477626,-19.498700161315934
60min,60,relative_humidity,240,EXTRA_TREES,1.0,2,15,2.0761090374341906,3.2142744015507034,-54.822041790403354
60min,60,relative_humidity,240,EXTRA_TREES,1.0,3,14,3.8255445565701693,4.490405874515368,-17.37952095743688
60min,60,relative_humidity,240,EXTRA_TREES,1.0,4,14,5.165716167999935,6.539356122852186,-26.591471737482205
60min,60,relative_humidity,480,EXTRA_TREES,0.25,1,15,2.3106503135906644,2.177517812600206,5.761689694343032
60min,60,relative_humidity,480,EXTRA_TREES,0.25,2,15,3.353306824402194,3.292959915036881,1.7996238496926418
60min,60,relative_humidity,480,EXTRA_TREES,0.25,3,14,6.373691842952467,6.169676847140542,3.200892055010617
60min,60,relative_humidity,480,EXTRA_TREES,0.25,4,14,5.158817215746302,5.436354741670129,-5.379867405976269
60min,60,relative_humidity,480,EXTRA_TREES,0.5,1,15,2.3106503135906644,2.1875076895580334,5.329349201319517
60min,60,relative_humidity,480,EXTRA_TREES,0.5,2,15,3.353306824402194,3.2747385578279844,2.3430085789485195
60min,60,relative_humidity,480,EXTRA_TREES,0.5,3,14,6.373691842952467,6.006627320529171,5.759056626328228
60min,60,relative_humidity,480,EXTRA_TREES,0.5,4,14,5.158817215746302,5.752604307266632,-11.51014014817019
60min,60,relative_humidity,480,EXTRA_TREES,0.75,1,15,2.3106503135906644,2.338786667216499,-1.217681163624968
60min,60,relative_humidity,480,EXTRA_TREES,0.75,2,15,3.353306824402194,3.299340770341728,1.6093383900259877
60min,60,relative_humidity,480,EXTRA_TREES,0.75,3,14,6.373691842952467,5.887947504663653,7.621082886614805
60min,60,relative_humidity,480,EXTRA_TREES,0.75,4,14,5.158817215746302,6.10154942466177,-18.2741928913077
60min,60,relative_humidity,480,EXTRA_TREES,1.0,1,15,2.3106503135906644,2.60687233535008,-12.81985508655775
60min,60,relative_humidity,480,EXTRA_TREES,1.0,2,15,3.353306824402194,3.3658276385134775,-0.37338707034408386
60min,60,relative_humidity,480,EXTRA_TREES,1.0,3,14,6.373691842952467,5.816354059716837,8.744347812357613
60min,60,relative_humidity,480,EXTRA_TREES,1.0,4,14,5.158817215746302,6.4779086188447135,-25.56964800133135
60min,60,relative_humidity,60,XGBOOST,0.25,1,15,1.4131989560577258,1.3456405868865708,4.780527814683397
60min,60,relative_humidity,60,XGBOOST,0.25,2,15,1.4568833723524406,1.507543411337521,-3.4772885700026404
60min,60,relative_humidity,60,XGBOOST,0.25,3,14,1.844284060356615,1.838637011068177,0.30619194785787235
60min,60,relative_humidity,60,XGBOOST,0.25,4,14,1.4934078672048758,1.445048436967269,3.2381930817144036
60min,60,relative_humidity,60,XGBOOST,0.5,1,15,1.4131989560577258,1.2933519041976063,8.480550551384933
60min,60,relative_humidity,60,XGBOOST,0.5,2,15,1.4568833723524406,1.5713513874937282,-7.857047263601836
60min,60,relative_humidity,60,XGBOOST,0.5,3,14,1.844284060356615,1.8439442619581818,0.018424406832835118
60min,60,relative_humidity,60,XGBOOST,0.5,4,14,1.4934078672048758,1.4191086925310834,4.9751428464652365
60min,60,relative_humidity,60,XGBOOST,0.75,1,15,1.4131989560577258,1.2582380404550102,10.965258284296796
60min,60,relative_humidity,60,XGBOOST,0.75,2,15,1.4568833723524406,1.6467796751147077,-13.034420350040792
60min,60,relative_humidity,60,XGBOOST,0.75,3,14,1.844284060356615,1.8601120513296598,-0.858218715504391
60min,60,relative_humidity,60,XGBOOST,0.75,4,14,1.4934078672048758,1.4168205764798238,5.128357256373367
60min,60,relative_humidity,60,XGBOOST,1.0,1,15,1.4131989560577258,1.2417568377689345,12.131491999332349
60min,60,relative_humidity,60,XGBOOST,1.0,2,15,1.4568833723524406,1.7323110238188995,-18.905264257476134
60min,60,relative_humidity,60,XGBOOST,1.0,3,14,1.844284060356615,1.8868612204795867,-2.308600992557449
60min,60,relative_humidity,60,XGBOOST,1.0,4,14,1.4934078672048758,1.4382969718870864,3.69027755431189
60min,60,relative_humidity,120,XGBOOST,0.25,1,15,2.1730913098685707,2.0712896626701007,4.6846465556307875
60min,60,relative_humidity,120,XGBOOST,0.25,2,15,2.3130996392517797,2.438797288901437,-5.434164941131411
60min,60,relative_humidity,120,XGBOOST,0.25,3,14,2.8054799558559265,2.7864386644274863,0.678717785478913
60min,60,relative_humidity,120,XGBOOST,0.25,4,14,4.104792177574475,4.092146387079881,0.30807383047749454
60min,60,relative_humidity,120,XGBOOST,0.5,1,15,2.1730913098685707,2.0214577907066142,6.97777946436716
60min,60,relative_humidity,120,XGBOOST,0.5,2,15,2.3130996392517797,2.6079415505707444,-12.74661524802872
60min,60,relative_humidity,120,XGBOOST,0.5,3,14,2.8054799558559265,2.777799144837675,0.9866693561817378
60min,60,relative_humidity,120,XGBOOST,0.5,4,14,4.104792177574475,4.105686478542635,-0.02178675385921212
60min,60,relative_humidity,120,XGBOOST,0.75,1,15,2.1730913098685707,2.0274313896651686,6.702890004756021
60min,60,relative_humidity,120,XGBOOST,0.75,2,15,2.3130996392517797,2.8127052255129277,-21.59896520595869
60min,60,relative_humidity,120,XGBOOST,0.75,3,14,2.8054799558559265,2.779658388731037,0.9203974910243634
60min,60,relative_humidity,120,XGBOOST,0.75,4,14,4.104792177574475,4.145155852494249,-0.9833305359596882
60min,60,relative_humidity,120,XGBOOST,1.0,1,15,2.1730913098685707,2.0887317173963567,3.8820086431304226
60min,60,relative_humidity,120,XGBOOST,1.0,2,15,2.3130996392517797,3.045913143813556,-31.681017632202817
60min,60,relative_humidity,120,XGBOOST,1.0,3,14,2.8054799558559265,2.791995422195773,0.4806497951271031
60min,60,relative_humidity,120,XGBOOST,1.0,4,14,4.104792177574475,4.209825269227858,-2.558791946330579
60min,60,relative_humidity,240,XGBOOST,0.25,1,15,2.4914029804748776,2.491436331486159,-0.0013386437899817047
60min,60,relative_humidity,240,XGBOOST,0.25,2,15,2.0761090374341906,2.250279327534568,-8.389265060742174
60min,60,relative_humidity,240,XGBOOST,0.25,3,14,3.8255445565701693,3.7118996373156334,2.9706860702839495
60min,60,relative_humidity,240,XGBOOST,0.25,4,14,5.165716167999935,5.315265841406211,-2.8950424015297522
60min,60,relative_humidity,240,XGBOOST,0.5,1,15,2.4914029804748776,2.6811458347872144,-7.61590380196826
60min,60,relative_humidity,240,XGBOOST,0.5,2,15,2.0761090374341906,2.5259858233594876,-21.669227281110828
60min,60,relative_humidity,240,XGBOOST,0.5,3,14,3.8255445565701693,3.7702380857657256,1.4457149821835902
60min,60,relative_humidity,240,XGBOOST,0.5,4,14,5.165716167999935,5.725139484950579,-10.829540353302882
60min,60,relative_humidity,240,XGBOOST,0.75,1,15,2.4914029804748776,3.0250541799713204,-21.419706232940502
60min,60,relative_humidity,240,XGBOOST,0.75,2,15,2.0761090374341906,2.874155653225303,-38.43953286660693
60min,60,relative_humidity,240,XGBOOST,0.75,3,14,3.8255445565701693,3.993028934514134,-4.378053254047688
60min,60,relative_humidity,240,XGBOOST,0.75,4,14,5.165716167999935,6.345087627471937,-22.830744491496755
60min,60,relative_humidity,240,XGBOOST,1.0,1,15,2.4914029804748776,3.4777125250578997,-39.588519091962596
60min,60,relative_humidity,240,XGBOOST,1.0,2,15,2.0761090374341906,3.271735941268948,-57.58979332378428
60min,60,relative_humidity,240,XGBOOST,1.0,3,14,3.8255445565701693,4.355106596058236,-13.842788435925334
60min,60,relative_humidity,240,XGBOOST,1.0,4,14,5.165716167999935,7.1204491149991,-37.84050233166411
60min,60,relative_humidity,480,XGBOOST,0.25,1,15,2.3106503135906644,1.8619866198707917,19.417204372333867
60min,60,relative_humidity,480,XGBOOST,0.25,2,15,3.353306824402194,3.336933841578722,0.48826378499947926
60min,60,relative_humidity,480,XGBOOST,0.25,3,14,6.373691842952467,5.960174423462437,6.487879076665205
60min,60,relative_humidity,480,XGBOOST,0.25,4,14,5.158817215746302,5.397338123846395,-4.623558039080233
60min,60,relative_humidity,480,XGBOOST,0.5,1,15,2.3106503135906644,1.7879639570338777,22.620746786412333
60min,60,relative_humidity,480,XGBOOST,0.5,2,15,3.353306824402194,3.334380918492076,0.5643952939943657
60min,60,relative_humidity,480,XGBOOST,0.5,3,14,6.373691842952467,5.6587675846029555,11.216799869921845
60min,60,relative_humidity,480,XGBOOST,0.5,4,14,5.158817215746302,5.675318395782119,-10.012007761377866
60min,60,relative_humidity,480,XGBOOST,0.75,1,15,2.3106503135906644,2.128043159552878,7.902846785761441
60min,60,relative_humidity,480,XGBOOST,0.75,2,15,3.353306824402194,3.3456796915088156,0.2274510891122547
60min,60,relative_humidity,480,XGBOOST,0.75,3,14,6.373691842952467,5.4879743042666425,13.896460018932075
60min,60,relative_humidity,480,XGBOOST,0.75,4,14,5.158817215746302,5.987264423475219,-16.058859484306613
60min,60,relative_humidity,480,XGBOOST,1.0,1,15,2.3106503135906644,2.731712266030322,-18.22266008677631
60min,60,relative_humidity,480,XGBOOST,1.0,2,15,3.353306824402194,3.3706908681729804,-0.5184149462340211
60min,60,relative_humidity,480,XGBOOST,1.0,3,14,6.373691842952467,5.460065322073454,14.33433782791413
60min,60,relative_humidity,480,XGBOOST,1.0,4,14,5.158817215746302,6.328155179232969,-22.66678415970015
60min,60,relative_humidity,60,RANDOM_FOREST,0.25,1,15,1.4131989560577258,1.3872235286547843,1.83805877379098
60min,60,relative_humidity,60,RANDOM_FOREST,0.25,2,15,1.4568833723524406,1.5010870501647273,-3.0341260426983063
60min,60,relative_humidity,60,RANDOM_FOREST,0.25,3,14,1.844284060356615,1.8376239824159533,0.36111996431688537
60min,60,relative_humidity,60,RANDOM_FOREST,0.25,4,14,1.4934078672048758,1.5253116478872026,-2.1363072595860393
60min,60,relative_humidity,60,RANDOM_FOREST,0.5,1,15,1.4131989560577258,1.373611570610867,2.8012605923013334
60min,60,relative_humidity,60,RANDOM_FOREST,0.5,2,15,1.4568833723524406,1.558938989414515,-7.0050643036226266
60min,60,relative_humidity,60,RANDOM_FOREST,0.5,3,14,1.844284060356615,1.838518152838988,0.3126366291162413
60min,60,relative_humidity,60,RANDOM_FOREST,0.5,4,14,1.4934078672048758,1.5697855896928203,-5.114324369463529
60min,60,relative_humidity,60,RANDOM_FOREST,0.75,1,15,1.4131989560577258,1.372730918567255,2.863576803322934
60min,60,relative_humidity,60,RANDOM_FOREST,0.75,2,15,1.4568833723524406,1.6289857219357513,-11.813049201420684
60min,60,relative_humidity,60,RANDOM_FOREST,0.75,3,14,1.844284060356615,1.8469555998967881,-0.1448551010984988
60min,60,relative_humidity,60,RANDOM_FOREST,0.75,4,14,1.4934078672048758,1.625798444183666,-8.86499796111144
60min,60,relative_humidity,60,RANDOM_FOREST,1.0,1,15,1.4131989560577258,1.3846058652471454,2.0232884186628652
60min,60,relative_humidity,60,RANDOM_FOREST,1.0,2,15,1.4568833723524406,1.7097290606507243,-17.35524566321406
60min,60,relative_humidity,60,RANDOM_FOREST,1.0,3,14,1.844284060356615,1.86283382773804,-1.0057977390878805
60min,60,relative_humidity,60,RANDOM_FOREST,1.0,4,14,1.4934078672048758,1.692204767068315,-13.311628003909982
60min,60,relative_humidity,120,RANDOM_FOREST,0.25,1,15,2.1730913098685707,2.1316300994417925,1.907936874925232
60min,60,relative_humidity,120,RANDOM_FOREST,0.25,2,15,2.3130996392517797,2.382517995509947,-3.0010966704669055
60min,60,relative_humidity,120,RANDOM_FOREST,0.25,3,14,2.8054799558559265,2.771626617952702,1.2066861441145567
60min,60,relative_humidity,120,RANDOM_FOREST,0.25,4,14,4.104792177574475,4.17342868902102,-1.6721068565060127
60min,60,relative_humidity,120,RANDOM_FOREST,0.5,1,15,2.1730913098685707,2.128322186623495,2.060158403918296
60min,60,relative_humidity,120,RANDOM_FOREST,0.5,2,15,2.3130996392517797,2.4923575829752105,-7.74968534349067
60min,60,relative_humidity,120,RANDOM_FOREST,0.5,3,14,2.8054799558559265,2.76301423434937,1.5136704654730049
60min,60,relative_humidity,120,RANDOM_FOREST,0.5,4,14,4.104792177574475,4.2632209270492885,-3.8596046430888795
60min,60,relative_humidity,120,RANDOM_FOREST,0.75,1,15,2.1730913098685707,2.1633425962406183,0.4486104004779248
60min,60,relative_humidity,120,RANDOM_FOREST,0.75,2,15,2.3130996392517797,2.637573299182913,-14.027655982692162
60min,60,relative_humidity,120,RANDOM_FOREST,0.75,3,14,2.8054799558559265,2.7798774131837702,0.9125904684763688
60min,60,relative_humidity,120,RANDOM_FOREST,0.75,4,14,4.104792177574475,4.372865853480806,-6.530749044272835
60min,60,relative_humidity,120,RANDOM_FOREST,1.0,1,15,2.1730913098685707,2.2348902560868744,-2.8438264852313706
60min,60,relative_humidity,120,RANDOM_FOREST,1.0,2,15,2.3130996392517797,2.812691195345574,-21.598358653300277
60min,60,relative_humidity,120,RANDOM_FOREST,1.0,3,14,2.8054799558559265,2.821759456204601,-0.5802750547083376
60min,60,relative_humidity,120,RANDOM_FOREST,1.0,4,14,4.104792177574475,4.500912832022634,-9.650199993370371
60min,60,relative_humidity,240,RANDOM_FOREST,0.25,1,15,2.4914029804748776,2.4148745368227207,3.071700734562424
60min,60,relative_humidity,240,RANDOM_FOREST,0.25,2,15,2.0761090374341906,2.2617103319141547,-8.939862556994788
60min,60,relative_humidity,240,RANDOM_FOREST,0.25,3,14,3.8255445565701693,3.8650765672981153,-1.0333695018674365
60min,60,relative_humidity,240,RANDOM_FOREST,0.25,4,14,5.165716167999935,5.352719375623132,-3.6200828992817384
60min,60,relative_humidity,240,RANDOM_FOREST,0.5,1,15,2.4914029804748776,2.4586187619716964,1.3158938461626295
60min,60,relative_humidity,240,RANDOM_FOREST,0.5,2,15,2.0761090374341906,2.5225681907901003,-21.504610080965545
60min,60,relative_humidity,240,RANDOM_FOREST,0.5,3,14,3.8255445565701693,4.0106287068435,-4.838112523234327
60min,60,relative_humidity,240,RANDOM_FOREST,0.5,4,14,5.165716167999935,5.652209781232298,-9.417737974959701
60min,60,relative_humidity,240,RANDOM_FOREST,0.75,1,15,2.4914029804748776,2.616610474543845,-5.025581772608389
60min,60,relative_humidity,240,RANDOM_FOREST,0.75,2,15,2.0761090374341906,2.83800611176444,-36.6983169280867
60min,60,relative_humidity,240,RANDOM_FOREST,0.75,3,14,3.8255445565701693,4.251325489014474,-11.129943100859938
60min,60,relative_humidity,240,RANDOM_FOREST,0.75,4,14,5.165716167999935,6.047498294253269,-17.069891135632087
60min,60,relative_humidity,240,RANDOM_FOREST,1.0,1,15,2.4914029804748776,2.8700438158527697,-15.197896058778923
60min,60,relative_humidity,240,RANDOM_FOREST,1.0,2,15,2.0761090374341906,3.19188327875035,-53.743527974576715
60min,60,relative_humidity,240,RANDOM_FOREST,1.0,3,14,3.8255445565701693,4.57216515878834,-19.51671431811948
60min,60,relative_humidity,240,RANDOM_FOREST,1.0,4,14,5.165716167999935,6.521187417793305,-26.23975467700121
60min,60,relative_humidity,480,RANDOM_FOREST,0.25,1,15,2.3106503135906644,2.1898445725968054,5.228213905120562
60min,60,relative_humidity,480,RANDOM_FOREST,0.25,2,15,3.353306824402194,3.2428012569856715,3.2954207056857294
60min,60,relative_humidity,480,RANDOM_FOREST,0.25,3,14,6.373691842952467,6.137434458325747,3.70675882123098
60min,60,relative_humidity,480,RANDOM_FOREST,0.25,4,14,5.158817215746302,5.4830475177736755,-6.284973637711429
60min,60,relative_humidity,480,RANDOM_FOREST,0.5,1,15,2.3106503135906644,2.2505972103460734,2.598969774499142
60min,60,relative_humidity,480,RANDOM_FOREST,0.5,2,15,3.353306824402194,3.164139329171448,5.641222385442455
60min,60,relative_humidity,480,RANDOM_FOREST,0.5,3,14,6.373691842952467,5.956306059111406,6.548571755984306
60min,60,relative_humidity,480,RANDOM_FOREST,0.5,4,14,5.158817215746302,5.861566040736027,-13.622285799247141
60min,60,relative_humidity,480,RANDOM_FOREST,0.75,1,15,2.3106503135906644,2.4795988637185116,-7.311731642565483
