resolution,resolution_minutes,model,family,split,target,horizon_minutes,n,mae,rmse,bias,r2,smape_pct,mase
60min,60,AR_DIRECT_RIDGE,statistical,test,relative_humidity,480,211.0,3.455811854865463,4.732739199696772,-0.47260134625896283,0.8673929105506255,5.710461249777506,0.958323171684599
60min,60,VAR_DIRECT_RIDGE,statistical,validation,temperature,60,58.0,0.5354062468177015,0.695712393613853,0.14490041055937403,0.9708675502626287,2.3831868331104653,0.47316824603498214
60min,60,VAR_DIRECT_RIDGE,statistical,test,temperature,60,211.0,0.5737913320218344,0.7548989849321432,0.12261837641400725,0.9626163527435057,2.6208928360767043,0.5070912784013322
60min,60,VAR_DIRECT_RIDGE,statistical,validation,temperature,120,58.0,0.8227885392036794,1.1524063567678278,0.3388161155077576,0.9130503083517016,3.6029567906325095,0.7271439439989339
60min,60,VAR_DIRECT_RIDGE,statistical,test,temperature,120,211.0,0.8689803818086438,1.19233670855862,0.09982625894931277,0.9064436820553423,3.983597015530118,0.7679662416027135
60min,60,VAR_DIRECT_RIDGE,statistical,validation,temperature,240,58.0,1.3967078641176625,1.8630455820788054,0.7673668973066975,0.749566271812699,6.213522588434144,1.2343483368299966
60min,60,VAR_DIRECT_RIDGE,statistical,test,temperature,240,211.0,1.2695702315769393,1.7080076692315345,0.04813621033469501,0.821684569308758,5.600723836206643,1.12198974753095
60min,60,VAR_DIRECT_RIDGE,statistical,validation,temperature,480,58.0,1.3600650581318723,1.8031046266934956,0.6581880289419173,0.81807585968295,6.08839119327471,1.2019650534052144
60min,60,VAR_DIRECT_RIDGE,statistical,test,temperature,480,211.0,1.3871477835788983,1.8337309864226692,0.3544194038293623,0.8411838112031799,6.006776740272525,1.225899562525687
60min,60,VAR_DIRECT_RIDGE,statistical,validation,relative_humidity,60,58.0,1.7705609900208288,2.350362073057638,-0.3052266436083654,0.9595446063574861,2.7821277396419966,0.49099016233447135
60min,60,VAR_DIRECT_RIDGE,statistical,test,relative_humidity,60,211.0,1.2765922328278698,1.7103545131658284,-0.17792824163616902,0.9762910820048772,1.898118102502859,0.3540088317565991
60min,60,VAR_DIRECT_RIDGE,statistical,validation,relative_humidity,120,58.0,2.874413311282575,3.663928700598244,-0.8155550701499188,0.8953454845537411,4.490439991135593,0.7970968897865497
60min,60,VAR_DIRECT_RIDGE,statistical,test,relative_humidity,120,211.0,2.305252323467615,3.183505022960563,-0.11939237382400882,0.918316568718861,3.401799216164225,0.639264176100461
60min,60,VAR_DIRECT_RIDGE,statistical,validation,relative_humidity,240,58.0,4.773468753419439,6.287572561900185,-2.3382237797743755,0.6623094018031613,7.379605003714297,1.3237195506675912
60min,60,VAR_DIRECT_RIDGE,statistical,test,relative_humidity,240,211.0,2.8726246868516925,4.1525110929948434,-0.3752668606192353,0.8742860658168404,4.596157194183057,0.7966008904933177
60min,60,VAR_DIRECT_RIDGE,statistical,validation,relative_humidity,480,58.0,3.8046740910751793,5.024492057629913,-1.9608743484036093,0.8386830649887789,6.246374341647485,1.055065349420572
60min,60,VAR_DIRECT_RIDGE,statistical,test,relative_humidity,480,211.0,3.591156482140122,4.859091186309309,-0.7082833034788169,0.8602178567494557,5.93032753041649,0.9958552764193257
