timestamp,temp_sht31_raw,rh_sht31_raw,temp_bme280_raw,rh_bme280_raw,pressure_bme280_raw,temp_sht31_clean,rh_sht31_clean,temp_bme280_clean,rh_bme280_clean,pressure_bme280_clean,records_in_bin,empty_bin_flag,multi_record_bin_flag,duplicate_timestamp_aggregated_flag,rh_bme280_saturated_flag,temp_sht31_observed_flag,rh_sht31_observed_flag,temp_bme280_observed_flag,rh_bme280_observed_flag,pressure_bme280_observed_flag,temp_sht31_interpolated_flag,rh_sht31_interpolated_flag,temp_bme280_interpolated_flag,rh_bme280_interpolated_flag,pressure_bme280_interpolated_flag,temp_sht31_available_after_qc_flag,rh_sht31_available_after_qc_flag,temp_bme280_available_after_qc_flag,rh_bme280_available_after_qc_flag,pressure_bme280_available_after_qc_flag,target_pair_observed_flag,target_pair_interpolated_flag,target_pair_available_flag,quality_status,temp_sht31_clean_step_review_flag,rh_sht31_clean_step_review_flag,temp_bme280_clean_step_review_flag,pressure_bme280_clean_step_review_flag
2026-05-24 20:44:00,20.37,77.72,20.33,80.94,957.62,20.37,77.72,20.33,80.94,957.62,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-24 20:48:00,20.21,78.06,20.14,81.58,957.62,20.21,78.06,20.14,81.58,957.62,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-24 20:52:00,,,,,,20.195,78.22,20.125,,957.6700000000001,0,True,False,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,False,True,True,short_gap_interpolated,False,False,False,False
2026-05-24 20:56:00,20.18,78.38,20.11,81.98,957.72,20.18,78.38,20.11,81.98,957.72,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-24 21:00:00,20.14,78.41,20.05,82.17,957.74,20.14,78.41,20.05,82.17,957.74,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-24 21:04:00,20.1,78.43,19.99,82.28,957.68,20.1,78.43,19.99,82.28,957.68,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-24 21:08:00,20.09,78.48,19.94,82.35,957.66,20.09,78.48,19.94,82.35,957.66,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-24 21:12:00,,,,,,20.05,78.62,19.925,,957.66,0,True,False,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,False,True,True,short_gap_interpolated,False,False,False,False
2026-05-24 21:16:00,20.01,78.76,19.91,82.7,957.66,20.01,78.76,19.91,82.7,957.66,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-24 21:20:00,20.01,78.73,19.91,82.48,957.67,20.01,78.73,19.91,82.48,957.67,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-24 21:24:00,19.96,78.8,19.85,82.53,957.63,19.96,78.8,19.85,82.53,957.63,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-24 21:28:00,19.89,79.28,19.78,83.16,957.65,19.89,79.28,19.78,83.16,957.65,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-24 21:32:00,19.9,79.1,19.76,83.12,957.65,19.9,79.1,19.76,83.12,957.65,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-24 21:36:00,19.85,79.31,19.74,83.38,957.72,19.85,79.31,19.74,83.38,957.72,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-24 21:40:00,19.89,79.24,19.76,83.41,957.74,19.89,79.24,19.76,83.41,957.74,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-24 21:44:00,19.83,79.36,19.71,83.55,957.78,19.83,79.36,19.71,83.55,957.78,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-24 21:48:00,19.82,79.35,19.68,83.61,957.76,19.82,79.35,19.68,83.61,957.76,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-24 21:52:00,19.85,79.35,19.74,83.53,957.77,19.85,79.35,19.74,83.53,957.77,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-24 21:56:00,19.82,79.34,19.7,83.64,957.81,19.82,79.34,19.7,83.64,957.81,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-24 22:00:00,19.8,79.53,19.67,83.91,957.87,19.8,79.53,19.67,83.91,957.87,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-24 22:04:00,,,,,,19.810000000000002,79.57,19.69,,957.875,0,True,False,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,False,True,True,short_gap_interpolated,False,False,False,False
2026-05-24 22:08:00,19.82,79.61,19.71,83.98,957.88,19.82,79.61,19.71,83.98,957.88,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-24 22:12:00,19.83,79.67,19.69,84.08,957.87,19.83,79.67,19.69,84.08,957.87,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-24 22:16:00,,,,,,19.825,79.75,19.685000000000002,,957.89,0,True,False,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,False,True,True,short_gap_interpolated,False,False,False,False
2026-05-24 22:20:00,19.82,79.83,19.68,84.33,957.91,19.82,79.83,19.68,84.33,957.91,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-24 22:24:00,19.85,79.87,19.68,84.36,957.95,19.85,79.87,19.68,84.36,957.95,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-24 22:28:00,19.8,79.94,19.66,84.53,957.95,19.8,79.94,19.66,84.53,957.95,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-24 22:32:00,19.8,79.97,19.66,84.54,957.97,19.8,79.97,19.66,84.54,957.97,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-24 22:36:00,,,,,,19.85,79.88499999999999,19.695,,958.005,0,True,False,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,False,True,True,short_gap_interpolated,False,False,False,False
2026-05-24 22:40:00,19.9,79.8,19.73,84.41,958.04,19.9,79.8,19.73,84.41,958.04,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-24 22:44:00,19.83,79.84,19.7,84.5,957.96,19.83,79.84,19.7,84.5,957.96,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-24 22:48:00,19.8,80.03,19.67,84.7,958.0,19.8,80.03,19.67,84.7,958.0,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-24 22:52:00,19.8,80.03,19.67,84.67,958.01,19.8,80.03,19.67,84.67,958.01,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-24 22:56:00,19.82,79.91,19.67,84.64,958.02,19.82,79.91,19.67,84.64,958.02,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-24 23:00:00,19.86,79.9,19.71,84.67,957.96,19.86,79.9,19.71,84.67,957.96,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-24 23:04:00,,,,,,19.89,79.805,19.724999999999998,,957.9300000000001,0,True,False,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,False,True,True,short_gap_interpolated,False,False,False,False
2026-05-24 23:08:00,19.92,79.71,19.74,84.42,957.9,19.92,79.71,19.74,84.42,957.9,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-24 23:12:00,20.07,79.19,19.91,83.8,957.88,20.07,79.19,19.91,83.8,957.88,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-24 23:16:00,,,,,,20.035,79.16499999999999,19.884999999999998,,957.87,0,True,False,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,False,True,True,short_gap_interpolated,False,False,False,False
2026-05-24 23:20:00,20.0,79.14,19.86,83.64,957.86,20.0,79.14,19.86,83.64,957.86,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-24 23:24:00,20.04,79.06,19.88,83.5,957.79,20.04,79.06,19.88,83.5,957.79,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-24 23:28:00,19.96,79.43,19.79,83.95,957.78,19.96,79.43,19.79,83.95,957.78,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-24 23:32:00,19.85,79.92,19.71,84.5,957.74,19.85,79.92,19.71,84.5,957.74,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-24 23:36:00,19.83,79.75,19.65,84.39,957.8,19.83,79.75,19.65,84.39,957.8,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-24 23:40:00,,,,,,19.825,79.87,19.655,,957.755,0,True,False,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,False,True,True,short_gap_interpolated,False,False,False,False
2026-05-24 23:44:00,19.82,79.99,19.66,84.62,957.71,19.82,79.99,19.66,84.62,957.71,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-24 23:48:00,19.79,80.03,19.65,84.76,957.62,19.79,80.03,19.65,84.76,957.62,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-24 23:52:00,19.8,79.87,19.64,84.65,957.58,19.8,79.87,19.64,84.65,957.58,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-24 23:56:00,19.82,80.02,19.63,84.84,957.52,19.82,80.02,19.63,84.84,957.52,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 00:00:00,19.85,80.11,19.66,84.9,957.49,19.85,80.11,19.66,84.9,957.49,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 00:04:00,19.87,79.97,19.69,84.89,957.43,19.87,79.97,19.69,84.89,957.43,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 00:08:00,19.86,80.03,19.69,84.99,957.41,19.86,80.03,19.69,84.99,957.41,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 00:12:00,19.83,79.95,19.68,84.79,957.35,19.83,79.95,19.68,84.79,957.35,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 00:16:00,19.79,80.03,19.65,84.86,957.3,19.79,80.03,19.65,84.86,957.3,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 00:20:00,19.77,80.24,19.61,85.15,957.31,19.77,80.24,19.61,85.15,957.31,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 00:24:00,19.73,80.24,19.6,85.12,957.33,19.73,80.24,19.6,85.12,957.33,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 00:28:00,19.75,80.37,19.59,85.23,957.29,19.75,80.37,19.59,85.23,957.29,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 00:32:00,,,,,,19.775,80.13,19.62,,957.3199999999999,0,True,False,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,False,True,True,short_gap_interpolated,False,False,False,False
2026-05-25 00:36:00,19.8,79.89,19.65,84.76,957.35,19.8,79.89,19.65,84.76,957.35,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 00:40:00,19.77,79.91,19.62,84.83,957.38,19.77,79.91,19.62,84.83,957.38,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 00:44:00,19.75,80.02,19.58,84.88,957.34,19.75,80.02,19.58,84.88,957.34,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 00:48:00,19.73,80.15,19.57,84.98,957.35,19.73,80.15,19.57,84.98,957.35,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 00:52:00,,,,,,19.703333333333333,80.21000000000001,19.55,,957.33,0,True,False,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,False,True,True,short_gap_interpolated,False,False,False,False
2026-05-25 00:56:00,,,,,,19.676666666666666,80.27,19.53,,957.31,0,True,False,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,False,True,True,short_gap_interpolated,False,False,False,False
2026-05-25 01:00:00,19.65,80.33,19.51,85.25,957.29,19.65,80.33,19.51,85.25,957.29,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 01:04:00,19.63,80.48,19.48,85.36,957.37,19.63,80.48,19.48,85.36,957.37,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 01:08:00,19.61,80.64,19.47,85.67,957.35,19.61,80.64,19.47,85.67,957.35,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 01:12:00,,,,,,19.65,80.47999999999999,19.509999999999998,,957.325,0,True,False,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,False,True,True,short_gap_interpolated,False,False,False,False
2026-05-25 01:16:00,19.69,80.32,19.55,85.24,957.3,19.69,80.32,19.55,85.24,957.3,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 01:20:00,19.7,80.47,19.54,85.41,957.3,19.7,80.47,19.54,85.41,957.3,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 01:24:00,19.8,80.08,19.66,85.09,957.19,19.8,80.08,19.66,85.09,957.19,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 01:28:00,19.76,80.11,19.61,85.05,957.11,19.76,80.11,19.61,85.05,957.11,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 01:32:00,19.76,80.17,19.59,85.11,956.97,19.76,80.17,19.59,85.11,956.97,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 01:36:00,19.77,80.12,19.61,85.2,956.85,19.77,80.12,19.61,85.2,956.85,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 01:40:00,19.82,80.0,19.64,85.02,956.8,19.82,80.0,19.64,85.02,956.8,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 01:44:00,19.85,79.94,19.68,84.91,956.83,19.85,79.94,19.68,84.91,956.83,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 01:48:00,19.86,79.87,19.69,84.85,956.83,19.86,79.87,19.69,84.85,956.83,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 01:52:00,19.83,79.84,19.65,84.81,956.85,19.83,79.84,19.65,84.81,956.85,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 01:56:00,,,,,,19.799999999999997,80.0,19.63,,956.85,0,True,False,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,False,True,True,short_gap_interpolated,False,False,False,False
2026-05-25 02:00:00,19.77,80.16,19.61,85.08,956.85,19.77,80.16,19.61,85.08,956.85,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 02:04:00,19.76,80.22,19.59,85.18,956.9,19.76,80.22,19.59,85.18,956.9,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 02:08:00,19.7,80.31,19.54,85.33,956.87,19.7,80.31,19.54,85.33,956.87,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 02:12:00,19.69,80.43,19.51,85.63,956.82,19.69,80.43,19.51,85.63,956.82,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 02:16:00,19.61,80.63,19.47,85.88,956.79,19.61,80.63,19.47,85.88,956.79,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 02:20:00,,,,,,19.733333333333334,80.29333333333334,19.593333333333334,,956.78,0,True,False,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,False,True,True,short_gap_interpolated,False,False,False,False
2026-05-25 02:24:00,,,,,,19.856666666666666,79.95666666666666,19.716666666666665,,956.77,0,True,False,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,False,True,True,short_gap_interpolated,False,False,False,False
2026-05-25 02:28:00,19.98,79.62,19.84,84.31,956.76,19.98,79.62,19.84,84.31,956.76,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 02:32:00,19.79,80.14,19.65,84.93,956.72,19.79,80.14,19.65,84.93,956.72,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 02:36:00,19.69,80.5,19.5,85.59,956.69,19.69,80.5,19.5,85.59,956.69,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 02:40:00,,,,,,19.67,80.68,19.485,,956.6750000000001,0,True,False,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,False,True,True,short_gap_interpolated,False,False,False,False
2026-05-25 02:44:00,19.65,80.86,19.47,86.0,956.66,19.65,80.86,19.47,86.0,956.66,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 02:48:00,19.66,80.59,19.52,85.7,956.66,19.66,80.59,19.52,85.7,956.66,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 02:52:00,19.67,80.63,19.48,85.81,956.64,19.67,80.63,19.48,85.81,956.64,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 02:56:00,19.66,80.44,19.5,85.65,956.54,19.66,80.44,19.5,85.65,956.54,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 03:00:00,19.67,80.47,19.52,85.69,956.47,19.67,80.47,19.52,85.69,956.47,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 03:04:00,19.66,80.25,19.49,85.45,956.42,19.66,80.25,19.49,85.45,956.42,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 03:08:00,,,,,,19.69,80.215,19.515,,956.405,0,True,False,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,False,True,True,short_gap_interpolated,False,False,False,False
2026-05-25 03:12:00,19.72,80.18,19.54,85.26,956.39,19.72,80.18,19.54,85.26,956.39,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 03:16:00,19.72,80.11,19.55,85.2,956.36,19.72,80.11,19.55,85.2,956.36,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 03:20:00,19.76,80.11,19.56,85.22,956.35,19.76,80.11,19.56,85.22,956.35,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 03:24:00,19.76,80.06,19.55,85.13,956.33,19.76,80.06,19.55,85.13,956.33,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 03:28:00,19.76,79.95,19.58,85.01,956.3,19.76,79.95,19.58,85.01,956.3,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 03:32:00,,,,,,19.810000000000002,79.875,19.625,,956.345,0,True,False,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,False,True,True,short_gap_interpolated,False,False,False,False
2026-05-25 03:36:00,19.86,79.8,19.67,84.73,956.39,19.86,79.8,19.67,84.73,956.39,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 03:40:00,19.85,79.83,19.65,84.76,956.36,19.85,79.83,19.65,84.76,956.36,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 03:44:00,19.87,79.76,19.68,84.77,956.4,19.87,79.76,19.68,84.77,956.4,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 03:48:00,19.86,79.74,19.67,84.7,956.4,19.86,79.74,19.67,84.7,956.4,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 03:52:00,,,,,,19.865000000000002,79.765,19.68,,956.39,0,True,False,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,False,True,True,short_gap_interpolated,False,False,False,False
2026-05-25 03:56:00,19.87,79.79,19.69,84.74,956.38,19.87,79.79,19.69,84.74,956.38,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 04:00:00,,,,,,19.92,79.625,19.740000000000002,,956.4,0,True,False,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,False,True,True,short_gap_interpolated,False,False,False,False
2026-05-25 04:04:00,19.97,79.46,19.79,84.38,956.42,19.97,79.46,19.79,84.38,956.42,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 04:08:00,19.98,79.47,19.79,84.36,956.41,19.98,79.47,19.79,84.36,956.41,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 04:12:00,19.96,79.47,19.76,84.35,956.42,19.96,79.47,19.76,84.35,956.42,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 04:16:00,,,,,,19.97,79.33500000000001,19.78,,956.4,0,True,False,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,False,True,True,short_gap_interpolated,False,False,False,False
2026-05-25 04:20:00,19.98,79.2,19.8,83.96,956.38,19.98,79.2,19.8,83.96,956.38,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 04:24:00,,,,,,19.955,79.185,19.79,,956.385,0,True,False,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,False,True,True,short_gap_interpolated,False,False,False,False
2026-05-25 04:28:00,19.93,79.17,19.78,83.9,956.39,19.93,79.17,19.78,83.9,956.39,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 04:32:00,,,,,,19.91,79.255,19.745,,956.4300000000001,0,True,False,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,False,True,True,short_gap_interpolated,False,False,False,False
2026-05-25 04:36:00,19.89,79.34,19.71,84.04,956.47,19.89,79.34,19.71,84.04,956.47,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
2026-05-25 04:40:00,,,,,,19.845,79.57,19.67,,956.475,0,True,False,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,False,True,True,short_gap_interpolated,False,False,False,False
2026-05-25 04:44:00,19.8,79.8,19.63,84.58,956.48,19.8,79.8,19.63,84.58,956.48,1,False,False,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,True,False,True,observed_complete,False,False,False,False
